NANDO:2200977	KEGG:H01403
NANDO:1200173	KEGG:H01427
NANDO:2100163	KEGG:H01427
NANDO:1200608	KEGG:H01428
NANDO:2100286	KEGG:H01428
NANDO:2201002	KEGG:H01428
NANDO:1200473	KEGG:H01434
NANDO:2200131	KEGG:H01434
NANDO:2200641	KEGG:H01434
NANDO:1200664	KEGG:H01439
NANDO:2200286	KEGG:H01439
NANDO:1200592	KEGG:H01460
NANDO:1200033	KEGG:H01461
NANDO:1200449	KEGG:H01466
NANDO:2200920	KEGG:H01466
NANDO:1200264	KEGG:H01468
NANDO:2200427	KEGG:H01468
NANDO:1200860	KEGG:H01474
NANDO:1200858	KEGG:H01475
NANDO:1200284	KEGG:H01476
NANDO:2200422	KEGG:H01476
NANDO:2100003	KEGG:H01481
NANDO:2200019	KEGG:H01481
NANDO:2100112	KEGG:H01483
NANDO:2200315	KEGG:H01483
NANDO:1200023	KEGG:H01490
NANDO:2100250	KEGG:H01490
NANDO:2200904	KEGG:H01490
NANDO:1200027	KEGG:H01491
NANDO:1200277	KEGG:H01492
NANDO:2200128	KEGG:H01500
NANDO:1200279	KEGG:H01502
NANDO:2200420	KEGG:H01502
NANDO:1200032	KEGG:H01505
NANDO:2200076	KEGG:H01508
NANDO:2200031	KEGG:H01512
NANDO:2200042	KEGG:H01513
NANDO:1200602	KEGG:H01514
NANDO:1200282	KEGG:H01516
NANDO:1200030	KEGG:H01527
NANDO:2100251	KEGG:H01527
NANDO:2200905	KEGG:H01527
NANDO:2200965	KEGG:H01552
NANDO:2200094	KEGG:H01556
NANDO:1200208	KEGG:H01574
NANDO:1200305	KEGG:H01585
NANDO:2100181	KEGG:H01585
NANDO:1200889	KEGG:H01586
NANDO:2200613	KEGG:H01586
NANDO:2200639	KEGG:H01587
NANDO:1200020	KEGG:H01594
NANDO:2100252	KEGG:H01594
NANDO:2200906	KEGG:H01594
NANDO:1200411	KEGG:H01598
NANDO:2200360	KEGG:H01598
NANDO:2200021	KEGG:H01601
NANDO:1200273	KEGG:H01604
NANDO:2200417	KEGG:H01604
NANDO:2100200	KEGG:H01605
NANDO:2200692	KEGG:H01605
NANDO:2100194	KEGG:H01612
NANDO:2200655	KEGG:H01612
NANDO:1200034	KEGG:H01614
NANDO:1200037	KEGG:H01616
NANDO:2100238	KEGG:H01616
NANDO:2200882	KEGG:H01616
NANDO:1200425	KEGG:H01621
NANDO:2100103	KEGG:H01621
NANDO:2200298	KEGG:H01621
NANDO:1200429	KEGG:H01622
NANDO:1200266	KEGG:H01625
NANDO:2100084	KEGG:H01630
NANDO:2200264	KEGG:H01630
NANDO:2200247	KEGG:H01632
NANDO:2100119	KEGG:H01645
NANDO:2200329	KEGG:H01645
NANDO:1200228	KEGG:H01648
NANDO:1200632	KEGG:H01650
NANDO:1200263	KEGG:H01655
NANDO:2200424	KEGG:H01655
NANDO:2100009	KEGG:H01657
NANDO:1200262	KEGG:H01658
NANDO:2200426	KEGG:H01658
NANDO:2200090	KEGG:H01667
NANDO:1200469	KEGG:H01672
NANDO:2200415	KEGG:H01672
NANDO:1200870	KEGG:H01674
NANDO:1200506	KEGG:H01675
NANDO:2200822	KEGG:H01677
NANDO:1200440	KEGG:H01684
NANDO:2100265	KEGG:H01684
NANDO:2200929	KEGG:H01684
NANDO:1200441	KEGG:H01685
NANDO:2100264	KEGG:H01685
NANDO:2200928	KEGG:H01685
NANDO:1200438	KEGG:H01686
NANDO:1200714	KEGG:H01688
NANDO:1200195	KEGG:H01696
NANDO:2100245	KEGG:H01696
NANDO:2200899	KEGG:H01696
NANDO:2200421	KEGG:H01697
NANDO:1200258	KEGG:H01698
NANDO:1200387	KEGG:H01700
NANDO:1200945	KEGG:H01705
NANDO:1200946	KEGG:H01706
NANDO:1200278	KEGG:H01710
NANDO:2200430	KEGG:H01710
NANDO:1200752	KEGG:H01715
NANDO:1200416	KEGG:H01716
NANDO:2200199	KEGG:H01716
NANDO:1200718	KEGG:H01721
NANDO:2200125	KEGG:H01721
NANDO:1200713	KEGG:H01722
NANDO:2200123	KEGG:H01726
NANDO:2200157	KEGG:H01728
NANDO:2200248	KEGG:H01730
NANDO:1200690	KEGG:H01731
NANDO:1200686	KEGG:H01732
NANDO:2200960	KEGG:H01732
NANDO:1200676	KEGG:H01733
NANDO:2200831	KEGG:H01733
NANDO:1200671	KEGG:H01734
NANDO:1200879	KEGG:H01735
NANDO:1200693	KEGG:H01736
NANDO:2100081	KEGG:H01736
NANDO:2200261	KEGG:H01736
NANDO:1200234	KEGG:H01737
NANDO:2100284	KEGG:H01737
NANDO:2201000	KEGG:H01737
NANDO:1200680	KEGG:H01738
NANDO:2200413	KEGG:H01738
NANDO:2100149	KEGG:H01739
NANDO:2200409	KEGG:H01739
NANDO:1200463	KEGG:H01747
NANDO:2200971	KEGG:H01747
NANDO:1200877	KEGG:H01749
NANDO:2201009	KEGG:H01749
NANDO:1200874	KEGG:H01750
NANDO:1200659	KEGG:H01751
NANDO:2200957	KEGG:H01751
NANDO:1200669	KEGG:H01753
NANDO:2200975	KEGG:H01753
NANDO:1200666	KEGG:H01754
NANDO:1200667	KEGG:H01755
NANDO:1200668	KEGG:H01756
NANDO:2200976	KEGG:H01756
NANDO:1200544	KEGG:H01757
NANDO:1200283	KEGG:H01758
NANDO:2100154	KEGG:H01758
NANDO:2200428	KEGG:H01758
NANDO:1200838	KEGG:H01760
NANDO:1200823	KEGG:H01762
NANDO:1200811	KEGG:H01763
NANDO:1200673	KEGG:H01764
NANDO:2200310	KEGG:H01764
NANDO:1200947	KEGG:H01765
NANDO:1200741	KEGG:H01767
NANDO:2200124	KEGG:H01767
NANDO:1200939	KEGG:H01768
NANDO:1200931	KEGG:H01770
NANDO:1200609	KEGG:H01771
NANDO:2100283	KEGG:H01771
NANDO:1200403	KEGG:H01772
NANDO:2200357	KEGG:H01772
NANDO:1200562	KEGG:H01776
NANDO:1200224	KEGG:H01777
NANDO:2200876	KEGG:H01777
NANDO:1200215	KEGG:H01778
NANDO:1200542	KEGG:H01779
NANDO:1200496	KEGG:H01780
NANDO:1200221	KEGG:H01781
NANDO:1200454	KEGG:H01782
NANDO:2200807	KEGG:H01782
NANDO:1200711	KEGG:H01783
NANDO:2200260	KEGG:H01783
NANDO:1200855	KEGG:H01784
NANDO:2200601	KEGG:H01784
NANDO:1200706	KEGG:H01785
NANDO:2100073	KEGG:H01785
NANDO:2200251	KEGG:H01785
NANDO:1200698	KEGG:H01786
NANDO:1200704	KEGG:H01787
NANDO:2100072	KEGG:H01787
NANDO:2200250	KEGG:H01787
NANDO:1200884	KEGG:H01788
NANDO:1200689	KEGG:H01790
NANDO:1200687	KEGG:H01791
NANDO:2200954	KEGG:H01791
NANDO:1200681	KEGG:H01793
NANDO:2200982	KEGG:H01793
NANDO:1200685	KEGG:H01801
NANDO:1200707	KEGG:H01802
NANDO:2200253	KEGG:H01802
NANDO:1200708	KEGG:H01803
NANDO:2200252	KEGG:H01803
NANDO:1200510	KEGG:H01804
NANDO:1200546	KEGG:H01807
NANDO:1200596	KEGG:H01808
NANDO:1200606	KEGG:H01809
NANDO:2200830	KEGG:H01809
NANDO:1200477	KEGG:H01810
NANDO:2100234	KEGG:H01810
NANDO:1200662	KEGG:H01811
NANDO:1200598	KEGG:H01812
NANDO:2200900	KEGG:H01812
NANDO:1200591	KEGG:H01813
NANDO:2200879	KEGG:H01813
NANDO:1200595	KEGG:H01815
NANDO:1200587	KEGG:H01818
NANDO:1200594	KEGG:H01819
NANDO:1200756	KEGG:H01820
NANDO:1200589	KEGG:H01822
NANDO:1200590	KEGG:H01823
NANDO:1200588	KEGG:H01826
NANDO:1200600	KEGG:H01829
NANDO:2100249	KEGG:H01829
NANDO:2200903	KEGG:H01829
NANDO:1200597	KEGG:H01831
NANDO:1200563	KEGG:H01833
NANDO:1200574	KEGG:H01835
NANDO:1200553	KEGG:H01836
NANDO:2200854	KEGG:H01836
NANDO:1200558	KEGG:H01837
NANDO:1200559	KEGG:H01840
NANDO:2200980	KEGG:H01840
NANDO:1200551	KEGG:H01842
NANDO:1200543	KEGG:H01846
NANDO:1200636	KEGG:H01848
NANDO:1200872	KEGG:H01851
NANDO:1200902	KEGG:H01853
NANDO:2100261	KEGG:H01853
NANDO:2200925	KEGG:H01853
NANDO:1200913	KEGG:H01855
NANDO:2200930	KEGG:H01855
NANDO:1200909	KEGG:H01856
NANDO:2100278	KEGG:H01856
NANDO:2200951	KEGG:H01856
NANDO:1200910	KEGG:H01858
NANDO:2100277	KEGG:H01858
NANDO:2200950	KEGG:H01858
NANDO:1200654	KEGG:H01859
NANDO:2200581	KEGG:H01859
NANDO:1200775	KEGG:H01862
NANDO:2100124	KEGG:H01862
NANDO:2200345	KEGG:H01862
NANDO:1200505	KEGG:H01863
NANDO:1200386	KEGG:H01864
NANDO:1200426	KEGG:H01866
NANDO:1200459	KEGG:H01869
NANDO:2200947	KEGG:H01869
NANDO:1200460	KEGG:H01871
NANDO:2200948	KEGG:H01871
NANDO:1200745	KEGG:H01873
NANDO:2100039	KEGG:H01873
NANDO:2200209	KEGG:H01873
NANDO:1200901	KEGG:H01874
NANDO:2200792	KEGG:H01887
NANDO:2100087	KEGG:H01926
NANDO:2200270	KEGG:H01926
NANDO:1200494	KEGG:H01957
NANDO:2200860	KEGG:H01957
NANDO:2200861	KEGG:H01958
NANDO:1200488	KEGG:H01963
NANDO:2200856	KEGG:H01963
NANDO:1200489	KEGG:H01964
NANDO:2200865	KEGG:H01964
NANDO:1200217	KEGG:H01965
NANDO:1200955	KEGG:H01994
NANDO:2200881	KEGG:H01994
NANDO:2200520	KEGG:H02004
NANDO:1200851	KEGG:H02008
NANDO:2200532	KEGG:H02008
NANDO:2200533	KEGG:H02009
NANDO:2100014	KEGG:H02011
NANDO:2200139	KEGG:H02011
NANDO:1200381	KEGG:H02018
NANDO:1200350	KEGG:H02021
NANDO:1200639	KEGG:H02021
NANDO:2200724	KEGG:H02021
NANDO:1200640	KEGG:H02022
NANDO:1200358	KEGG:H02025
NANDO:2200758	KEGG:H02025
NANDO:2201019	KEGG:H02048
NANDO:2200941	KEGG:H02054
NANDO:2201010	KEGG:H02068
NANDO:1200766	KEGG:H02098
NANDO:1200768	KEGG:H02099
NANDO:2200391	KEGG:H02177
NANDO:1200952	KEGG:H02200
NANDO:2200582	KEGG:H02206
NANDO:2200886	KEGG:H02208
NANDO:1200956	KEGG:H02213
NANDO:2200046	KEGG:H02302
NANDO:2200696	KEGG:H02309
NANDO:2100019	KEGG:H02310
NANDO:2200144	KEGG:H02310
NANDO:2200014	KEGG:H02411
NANDO:2200038	KEGG:H02425
